index,name
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,collective bargaining agreements
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,employees
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,collective bargaining agreement
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,party
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,single employer
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,secretary of labor
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,employee representative
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,act
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,employers
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,employee
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,plan participant
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,parties
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,tin
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,plan participants
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,secretary
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,employees of labor unions
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,port
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,employee representatives
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,subsection
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,labor
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-b,son
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,case
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,technical and miscellaneous revenue act of 1988
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,ton
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,the secretary
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,mine
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,participants
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,fund
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,heir
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,participant
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,employer
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,plan administrator
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,employees
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,employer plan
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,gas
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,one employer
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,single employer
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,secretary of labor
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,act
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,employers
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,employee
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,plan participant
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,tin
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,plan participants
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,secretary
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,revenue act
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,port
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,other plan
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,labor
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,administrator
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-c,son
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-d,case
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-d,the secretary
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-d,mine
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-d,participants
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-d,fund
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-d,participant
title-26_subtitle-A_chapter-1_subchapter-D_part-I_subpart-B_section-413_subsection-d,employer
